endTime,artistName2,trackName,msPlayed

2023-04-25 17:28,Ed Sheeran,Happier,170518

2023-04-25 18:51,Olivia Rodrigo,favorite crime,91509

2023-04-25 18:55,Bad Bunny,Moscow Mule,245939

2023-04-25 23:47,Bad Bunny,Después de la Playa,206779

2023-04-25 23:49,Rihanna,Unfaithful,40538

2023-04-25 23:53,Rihanna,Unfaithful,226973

2023-04-26 03:07,Rihanna,Te Amo,152967

2023-04-26 03:09,Rihanna,Love On The Brain,135674

2023-04-26 03:12,Calvin Harris,This Is What You Came For,1253

2023-04-26 03:12,Rihanna,Umbrella,10983

2023-04-26 03:12,Rihanna,Love On The Brain,1718

2023-04-26 03:12,Rihanna,"Dancing In The Dark - From The ""Home"" Soundtrack",135743

2023-04-26 03:12,Rihanna,We Found Love,1462

2023-04-26 03:12,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,1439

2023-04-26 03:56,Rihanna,Unfaithful,116355

2023-04-26 04:07,Bad Bunny,Moscow Mule,245939

2023-04-26 04:11,Bad Bunny,Después de la Playa,230400

2023-04-26 04:14,Bad Bunny,Me Porto Bonito,178567

2023-04-26 04:18,Bad Bunny,Tití Me Preguntó,243716

2023-04-26 04:21,Bad Bunny,Un Ratito,176936

2023-04-26 04:24,Bad Bunny,Yo No Soy Celoso,230704

2023-04-26 04:28,Bad Bunny,Tarot,237894

2023-04-26 04:31,Bad Bunny,Neverita,173119

2023-04-26 04:35,Bad Bunny,La Corriente,198367

2023-04-26 04:38,Bad Bunny,Efecto,213061

2023-04-26 04:42,Bad Bunny,Party,227628

2023-04-26 04:45,Bad Bunny,Aguacero,210989

2023-04-26 04:48,Bad Bunny,Enséñame a Bailar,176000

2023-04-26 04:53,Bad Bunny,Ojitos Lindos,258298

2023-04-26 04:56,Bad Bunny,Dos Mil 16,208615

2023-04-26 05:00,Bad Bunny,El Apagón,201816

2023-04-26 10:25,Bad Bunny,Otro Atardecer,244444

2023-04-26 10:29,Bad Bunny,Un Coco,196412

2023-04-26 10:35,Bad Bunny,Andrea,339611

2023-04-26 10:38,Bad Bunny,Me Fui de Vacaciones,180929

2023-04-26 10:40,Bad Bunny,Un Verano Sin Ti,148143

2023-04-26 10:43,Bad Bunny,Callaita,20107

2023-04-26 10:43,Bad Bunny,Agosto,139041

2023-04-26 10:45,Bad Bunny,Agosto,139041

2023-04-26 10:50,Bad Bunny,Callaita,250533

2023-04-26 10:54,Bad Bunny,Moscow Mule,245939

2023-04-26 11:02,Bad Bunny,Después de la Playa,230400

2023-04-26 11:06,Bad Bunny,Me Porto Bonito,178567

2023-04-26 11:10,Bad Bunny,Tití Me Preguntó,260533

2023-04-26 11:12,Bad Bunny,Un Ratito,145795

2023-04-26 20:19,Billie Eilish,TV,226696

2023-04-26 20:22,Billie Eilish,GOLDWING,151536

2023-04-26 20:29,Billie Eilish,Happier Than Ever,298899

2023-04-26 20:32,Billie Eilish,party favor,204770

2023-04-26 20:38,Billie Eilish,I Didn't Change My Number,158463

2023-04-26 20:42,Billie Eilish,everything i wanted,245425

2023-04-26 20:46,Billie Eilish,Lost Cause,212496

2023-04-26 20:49,Billie Eilish,Billie Bossa Nova,196730

2023-04-26 20:54,Billie Eilish,The 30th,216448

2023-04-26 20:55,Billie Eilish,i love you,35860

2023-04-26 20:55,Billie Eilish,Ocean Eyes - GOLDHOUSE Remix,19302

2023-04-27 01:04,Billie Eilish,i love you,45162

2023-04-27 01:08,Bad Bunny,Moscow Mule,245939

2023-04-27 02:10,Bad Bunny,Después de la Playa,230400

2023-04-27 02:13,Bad Bunny,Me Porto Bonito,178567

2023-04-27 02:17,Bad Bunny,Tití Me Preguntó,243716

2023-04-27 02:25,Bad Bunny,Un Ratito,176936

2023-04-27 02:28,Bad Bunny,Yo No Soy Celoso,168733

2023-04-27 14:12,Bad Bunny,Yo No Soy Celoso,61968

2023-04-27 14:16,Bad Bunny,Tarot,237894

2023-04-27 14:18,Bad Bunny,Neverita,173119

2023-04-27 14:22,Bad Bunny,La Corriente,198367

2023-04-27 14:44,Bad Bunny,Efecto,213061

2023-04-27 15:36,Bad Bunny,Party,230194

2023-04-27 15:40,Bad Bunny,Aguacero,210989

2023-04-27 15:43,Bad Bunny,Enséñame a Bailar,176000

2023-04-27 15:47,Bad Bunny,Ojitos Lindos,258298

2023-04-27 15:51,Bad Bunny,Dos Mil 16,208615

2023-04-27 15:55,Bad Bunny,El Apagón,201816

2023-04-27 16:01,Bad Bunny,Otro Atardecer,244444

2023-04-27 16:04,Bad Bunny,Un Coco,196412

2023-04-27 16:15,Bad Bunny,Andrea,339611

2023-04-27 16:18,Bad Bunny,Me Fui de Vacaciones,180929

2023-04-27 16:21,Bad Bunny,Un Verano Sin Ti,148143

2023-04-27 16:23,Bad Bunny,Agosto,139041

2023-04-27 16:24,Bad Bunny,Callaita,25212

2023-04-27 18:50,Bad Bunny,Callaita,1230

2023-04-27 18:53,Bad Bunny,Enséñame a Bailar,176000

2023-04-27 18:58,Bad Bunny,Ojitos Lindos,258298

2023-04-27 19:01,Bad Bunny,Dos Mil 16,208615

2023-04-27 19:05,Bad Bunny,El Apagón,201816

2023-04-27 19:09,Bad Bunny,Otro Atardecer,244444

2023-04-27 19:12,Bad Bunny,Un Coco,196412

2023-04-27 19:18,Bad Bunny,Andrea,339611

2023-04-27 19:21,Bad Bunny,Me Fui de Vacaciones,180929

2023-04-27 19:23,Bad Bunny,Un Verano Sin Ti,148143

2023-04-27 19:26,Bad Bunny,Callaita,48959

2023-04-27 19:26,Bad Bunny,Agosto,139041

2023-04-27 19:28,Bad Bunny,Enséñame a Bailar,103328

2023-04-28 02:48,Bad Bunny,Enséñame a Bailar,72666

2023-04-28 09:49,Bad Bunny,Ojitos Lindos,257674

2023-04-28 09:52,Bad Bunny,Dos Mil 16,208615

2023-04-28 09:54,Bad Bunny,El Apagón,119134

2023-04-28 09:58,Alessia Cara,Best Days,211837

2023-04-28 10:01,Alessia Cara,Growing Pains,196533

2023-04-28 10:04,Alessia Cara,Slow Lie,162599

2023-04-28 10:06,Alessia Cara,Scars To Your Beautiful,127590

2023-04-28 10:10,Alessia Cara,October,240933

2023-04-28 10:13,Alessia Cara,Rooting For You,176080

2023-04-28 10:16,Alessia Cara,Bluebird,184928

2023-04-29 00:09,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-29 00:11,blackbear,hot girl bummer (with Khea) - Khea Remix,130256

2023-04-29 02:01,Miranda!,Perfecta (Versión 2023),39846

2023-04-29 02:05,blackbear,hot girl bummer (with Khea) - Khea Remix,174818

2023-04-29 02:07,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-29 02:09,blackbear,hot girl bummer (with Khea) - Khea Remix,94852

2023-04-29 08:04,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-29 08:06,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-29 08:09,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-29 17:22,blackbear,hot girl bummer (with Khea) - Khea Remix,54303

2023-04-29 17:22,Rihanna,Love On The Brain,9792

2023-04-29 17:24,Olivia Rodrigo,brutal,143746

2023-04-29 17:27,Olivia Rodrigo,drivers license,5376

2023-04-29 17:27,Olivia Rodrigo,traitor,155922

2023-04-29 17:29,Olivia Rodrigo,deja vu,1472

2023-04-29 18:34,Olivia Rodrigo,good 4 u,178146

2023-04-29 18:39,Olivia Rodrigo,enough for you,202826

2023-04-29 18:42,Olivia Rodrigo,happier,175933

2023-04-29 18:46,Olivia Rodrigo,"jealousy, jealousy",173160

2023-04-29 18:48,Olivia Rodrigo,favorite crime,143298

2023-04-29 21:29,Lofi Fruits Music,Gangsta's Paradise,115200

2023-04-29 22:26,Lofi Fruits Music,Night Trouble,147069

2023-04-29 22:28,Lofi Fruits Music,Back to School,141624

2023-04-29 22:30,Lofi Fruits Music,Calm Study Ambience,106123

2023-04-29 22:33,Lofi Fruits Music,Stan,148000

2023-04-29 22:35,Lofi Fruits Music,Golden Hour,119584

2023-04-29 22:37,Lofi Fruits Music,I'm Yours,119750

2023-04-29 22:39,Lofi Fruits Music,Another Love,113312

2023-04-29 22:40,Lofi Fruits Music,Delta Waves,105250

2023-04-29 22:42,Lofi Fruits Music,7 Years,114000

2023-04-29 22:45,Lofi Fruits Music,Warm Embrace,146125

2023-04-29 22:47,Lofi Fruits Music,Study With Me,135053

2023-04-29 22:49,Lofi Fruits Music,Do I Wanna Know?,90500

2023-04-29 22:50,Lofi Fruits Music,After Midnight,109624

2023-04-29 22:52,Lofi Fruits Music,Riptide,100806

2023-04-29 22:54,Lofi Fruits Music,Don't Wake Me Up,90374

2023-04-29 22:56,Lofi Fruits Music,Tulip Fields,118863

2023-04-29 22:58,Lofi Fruits Music,Jocelyn Flores,122000

2023-04-29 22:59,Lofi Fruits Music,Headphones,113250

2023-04-29 23:01,Lofi Fruits Music,Lucid Dreams (Shape Of My Heart),120624

2023-04-29 23:04,Lofi Fruits Music,Steven Universe,147069

2023-04-29 23:06,Lofi Fruits Music,Popsicles,125506

2023-04-29 23:08,Lofi Fruits Music,Dancing in the Moonlight,94563

2023-04-29 23:09,Lofi Fruits Music,In My Zone,104750

2023-04-29 23:11,Lofi Fruits Music,Warm Breeze,122307

2023-04-29 23:13,Lofi Fruits Music,Sweater Weather,117208

2023-04-29 23:15,Lofi Fruits Music,Leaves From The Vine,114991

2023-04-29 23:17,Lofi Fruits Music,Deep Think,126928

2023-04-29 23:20,Lofi Fruits Music,Can We Kiss Forever?,125000

2023-04-29 23:22,Lofi Fruits Music,Running Up That Hill (A Deal With God),126940

2023-04-29 23:23,Lofi Fruits Music,A Thousand Years,100440

2023-04-29 23:26,Lofi Fruits Music,Early Flashbacks,139000

2023-04-29 23:28,Lofi Fruits Music,Cosmos,133636

2023-04-29 23:30,Lofi Fruits Music,Beggin',116687

2023-04-29 23:32,Lofi Fruits Music,Take Me To Church,100504

2023-04-29 23:34,Lofi Fruits Music,Genuine,127124

2023-04-29 23:36,Lofi Fruits Music,Escape Room,128291

2023-04-29 23:38,Lofi Fruits Music,Let Her Go,111490

2023-04-29 23:40,Lofi Fruits Music,Glimpse of Us,129937

2023-04-29 23:42,Lofi Fruits Music,Fantasy (Talking To The Moon),99544

2023-04-29 23:43,Lofi Fruits Music,Cloud Surfer,116062

2023-04-29 23:46,Lofi Fruits Music,Escape,122096

2023-04-29 23:47,Lofi Fruits Music,everything i wanted,113057

2023-04-29 23:49,Lofi Fruits Music,Redbone,100806

2023-04-29 23:51,Lofi Fruits Music,Corn,122023

2023-04-29 23:53,Lofi Fruits Music,Autumn Leaves,124927

2023-04-29 23:55,Lofi Fruits Music,As It Was,116608

2023-04-29 23:57,Lofi Fruits Music,See You Again,134750

2023-04-29 23:59,Lofi Fruits Music,Aroma,107557

2023-04-30 00:01,Lofi Fruits Music,Bedframe,105000

2023-04-30 00:03,Lofi Fruits Music,Night Traveler,121667

2023-04-30 00:05,Lofi Fruits Music,First Class,105250

2023-04-30 00:07,Lofi Fruits Music,Easy On Me,106124

2023-04-30 00:08,Lofi Fruits Music,Una Mattina,108068

2023-04-30 00:10,Lofi Fruits Music,Buzzing Bees,115068

2023-04-30 00:12,Lofi Fruits Music,Summer's End,113125

2023-04-30 00:14,Lofi Fruits Music,I See Fire,108564

2023-04-30 00:15,Lofi Fruits Music,STAY,86834

2023-04-30 00:17,Lofi Fruits Music,Cradles,101564

2023-04-30 00:19,Lofi Fruits Music,Nostalgic,106250

2023-04-30 00:21,Lofi Fruits Music,Dark Woods,127993

2023-04-30 00:29,Rihanna,Consideration,161066

2023-04-30 00:34,Drake,Take Care,277386

2023-04-30 00:34,Rihanna,Hate That I Love You,5799

2023-04-30 00:37,Rihanna,Pour It Up,161200

2023-04-30 00:38,Lofi Fruits Music,Why'd You Only Call Me When You're High?,9421

2023-04-30 00:41,Drake,Too Good,263373

2023-04-30 00:42,Rihanna,What's My Name?,24277

2023-04-30 00:46,Rihanna,What's My Name?,239149

2023-04-30 02:55,Olivia Rodrigo,brutal,273787

2023-04-30 02:57,Coldplay,Princess of China,64415

2023-04-30 02:58,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 05:46,Olivia Rodrigo,traitor,34525

2023-04-30 05:48,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 05:50,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 05:52,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 15:19,blackbear,hot girl bummer (with Khea) - Khea Remix,61721

2023-04-30 15:21,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 15:23,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 16:40,blackbear,hot girl bummer (with Khea) - Khea Remix,234894

2023-04-30 16:42,blackbear,hot girl bummer (with Khea) - Khea Remix,135692

2023-04-30 16:43,blackbear,hot girl bummer (with Khea) - Khea Remix,58710

2023-04-30 16:45,Taiu,Rara Vez,128677

2023-04-30 16:47,Rels B,cómo dormiste?,112572

2023-04-30 16:50,Bad Bunny,Neverita,173119

2023-04-30 16:54,Bad Bunny,Efecto,213061

2023-04-30 16:58,Bad Bunny,Después de la Playa,230400

2023-04-30 17:02,Bad Bunny,Yo No Soy Celoso,230704

2023-04-30 17:04,Milo j,Milagrosa,140288

2023-04-30 17:10,Rusherking,Además de Mí - Remix,330040

2023-04-30 17:13,KHEA,Te Necesito,197960

2023-04-30 17:16,J Balvin,Qué Más Pues?,217773

2023-04-30 17:28,Maria Becerra,Confiesalo,197112

2023-04-30 17:31,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442

2023-04-30 17:34,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38",192347

2023-04-30 17:37,Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",171215

2023-04-30 17:51,Red Hot Chili Peppers,Scar Tissue,215906

2023-04-30 17:55,Red Hot Chili Peppers,Under the Bridge,264306

2023-04-30 18:00,Red Hot Chili Peppers,Can't Stop,269000

2023-04-30 18:05,Red Hot Chili Peppers,Snow (Hey Oh),334666

2023-04-30 18:07,Maria Becerra,Cazame,84846

2023-04-30 20:04,Red Hot Chili Peppers,Otherside,182369

2023-04-30 20:05,Lofi Fruits Music,Gangsta's Paradise,115200

2023-04-30 20:07,Lofi Fruits Music,Night Trouble,77512

2023-04-30 20:09,Lofi Fruits Music,Jocelyn Flores,122000

2023-04-30 20:11,Sarah Meow,I Know You so Well,119089

2023-04-30 20:13,Jinsang,First Luv.,107269

2023-04-30 20:15,Jinsang,Herewego,136673

2023-04-30 20:18,berlioz,jazz is for ordinary people,164000

2023-04-30 20:20,Lofi Fruits Music,Headphones,113250

2023-04-30 20:22,Lofi Fruits Music,Lucid Dreams (Shape Of My Heart),120624

2023-04-30 20:24,Lofi Fruits Music,Steven Universe,147069

2023-04-30 20:26,Lofi Fruits Music,Popsicles,125506

2023-04-30 20:30,Home,Resonance,212880

2023-04-30 20:31,Lofi Fruits Music,Dancing in the Moonlight,94563

2023-04-30 20:32,Lofi Fruits Music,In My Zone,10486

2023-04-30 20:36,Home,We're Finally Landing,272039

2023-04-30 20:42,Manumatmil,Friends,340653

2023-04-30 20:44,Lofi Fruits Music,Warm Breeze,122307

2023-04-30 23:17,Rihanna,Consideration,161066

2023-04-30 23:22,Drake,Take Care,277386

2023-04-30 23:24,Rihanna,Hate That I Love You,103483

2023-04-30 23:26,Rihanna,Pour It Up,161200

2023-04-30 23:38,Drake,Too Good,263373

2023-04-30 23:42,Rihanna,What's My Name?,263173

2023-04-30 23:43,T.I.,Live Your Life,25091

2023-04-30 23:47,Rihanna,Loveeeeeee Song,256320

2023-04-30 23:51,Coldplay,Princess of China,239215

2023-04-30 23:54,Rihanna,Unfaithful,226973

2023-04-30 23:59,Rihanna,California King Bed,251600

2023-05-01 00:02,Rihanna,You Da One,3337

2023-05-01 00:02,Rihanna,Te Amo,208426

2023-05-01 00:06,Rihanna,Te Amo,208426

2023-05-01 00:07,Rihanna,You Da One,10979

2023-05-01 04:59,Rihanna,You Da One,36864

2023-05-01 16:34,Mitch Murder,Outpost Alpha,45125

2023-05-01 16:36,Lofi Fruits Music,Jocelyn Flores,122000

2023-05-01 16:38,Lofi Fruits Music,Headphones,113250

2023-05-01 16:40,Lofi Fruits Music,Lucid Dreams (Shape Of My Heart),120624

2023-05-02 14:01,Rihanna,You Da One,6720

2023-05-02 14:06,Bad Bunny,Moscow Mule,245939

2023-05-02 14:09,Bad Bunny,Después de la Playa,230400

2023-05-02 14:14,Bad Bunny,Me Porto Bonito,178567

2023-05-02 14:18,Bad Bunny,Tití Me Preguntó,243716

2023-05-02 14:21,Bad Bunny,Un Ratito,176936

2023-05-02 14:26,Lofi Fruits Music,Steven Universe,146868

2023-05-02 17:07,Bad Bunny,Yo No Soy Celoso,230704

2023-05-02 17:11,Bad Bunny,Tarot,237894

2023-05-02 17:14,Bad Bunny,Neverita,173119

2023-05-02 17:23,Bad Bunny,La Corriente,198367

2023-05-02 17:27,Bad Bunny,Efecto,213061

2023-05-02 17:30,Bad Bunny,Party,227628

2023-05-02 17:38,Bad Bunny,Aguacero,121296

2023-05-02 17:42,Rihanna,Love On The Brain,224000

2023-05-02 17:47,Rihanna,We Found Love,215226

2023-05-02 17:48,Calvin Harris,This Is What You Came For,46754

2023-05-02 17:48,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,5320

2023-05-02 17:57,Rihanna,Umbrella,275986

2023-05-02 18:02,Rihanna,Needed Me,191600

2023-05-02 18:02,Eminem,Love The Way You Lie,3550

2023-05-02 18:06,Rihanna,Only Girl (In The World),235493

2023-05-02 18:09,Rihanna,FourFiveSeconds,188238

2023-05-02 18:13,Rihanna,Take A Bow,229413

2023-05-02 18:18,Rihanna,Stay,240706

2023-05-02 18:22,Rihanna,S&M,243600

2023-05-02 19:33,Rihanna,Bitch Better Have My Money,15046

2023-05-02 19:37,James Arthur,Can I Be Him,246880

2023-05-02 19:40,Zara Larsson,I Can't Fall in Love Without You,180640

2023-05-02 19:50,Ariana Grande,Moonlight,201833

2023-05-02 19:50,Alicia Keys,If I Ain't Got You,2250

2023-05-02 19:50,Harry Styles,From the Dining Table,1613

2023-05-02 19:54,Bea Miller,like that,185440

2023-05-02 19:59,Ed Sheeran,Happier,207520

2023-05-02 20:00,A Great Big World,Say Something,70441

2023-05-03 00:30,A Great Big World,Say Something,116146

2023-05-03 00:33,Leona Lewis,Bleeding Love,20271

2023-05-03 00:33,Shawn Mendes,In My Blood,162028

2023-05-03 12:01,Alessia Cara,Out Of Love,426938

2023-05-03 12:08,Labrinth,Jealous,126966

2023-05-03 12:15,Labrinth,Jealous,30017

2023-05-03 12:15,Alessia Cara,Out Of Love,431935

2023-05-03 12:19,Alessia Cara,Out Of Love,227693

2023-05-03 12:22,Labrinth,Jealous,179849

2023-05-03 12:27,Alessia Cara,Out Of Love,227693

2023-05-03 12:39,Labrinth,Jealous,60672

2023-05-03 12:43,Lady A,Need You Now,14540

2023-05-03 12:43,James Blunt,You're Beautiful,14135

2023-05-03 12:43,Lewis Capaldi,Someone You Loved,254730

2023-05-03 12:53,Halsey,Sorry,220540

2023-05-03 20:35,Bea Miller,like that,185440

2023-05-03 20:36,Passenger,Let Her Go,55080

2023-05-03 20:36,Rihanna,Love On The Brain,2020

2023-05-03 20:36,MYA,2:50 Remix,394

2023-05-03 20:36,Rihanna,We Found Love,45232

2023-05-03 20:40,Calvin Harris,This Is What You Came For,222160

2023-05-03 20:43,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,196519

2023-05-03 20:50,Rihanna,Umbrella,275986

2023-05-03 20:53,Rihanna,Needed Me,191600

2023-05-03 20:58,Eminem,Love The Way You Lie,263373

2023-05-03 21:02,Rihanna,Only Girl (In The World),235493

2023-05-03 21:05,Rihanna,FourFiveSeconds,188238

2023-05-03 21:09,Rihanna,Take A Bow,229413

2023-05-03 21:13,Rihanna,Stay,240706

2023-05-03 21:17,Rihanna,S&M,243600

2023-05-03 21:21,Rihanna,Bitch Better Have My Money,219305

2023-05-03 21:25,Rihanna,Don't Stop The Music,267080

2023-05-03 22:37,Rihanna,Love On The Brain,232

2023-05-03 22:37,Rihanna,Diamonds,47771

2023-05-03 22:42,Logic,1-800-273-8255,250173

2023-05-03 22:45,Reik,Peligro,194248

2023-05-03 22:49,Joss Stone,You Had Me,226185

2023-05-03 22:52,Celeste,Love Is Back,164327

2023-05-03 22:55,Miley Cyrus,Jaded,9023

2023-05-03 22:55,Miley Cyrus,Jaded,7685

2023-05-03 22:55,Miley Cyrus,Jaded,207565

2023-05-03 22:59,Anne-Marie,Alarm,975

2023-05-03 22:59,Sean Kingston,Eenie Meenie,952

2023-05-03 22:59,NATHY PELUSO,BUENOS AIRES,1193

2023-05-03 22:59,Avril Lavigne,Girlfriend,2693

2023-05-03 22:59,Taylor Swift,"no body, no crime (feat. HAIM)",213799

2023-05-03 23:03,Lady Gaga,Paparazzi,185434

2023-05-03 23:06,Noah Cyrus,July,156106

2023-05-03 23:09,Olivia Rodrigo,Wondering,199678

2023-05-03 23:10,Lady Gaga,Telephone,24125

2023-05-04 03:11,Lady Gaga,Telephone,196521

2023-05-04 03:14,Miley Cyrus,Plastic Hearts,205733

2023-05-04 03:15,Miley Cyrus,Angels Like You,24840

2023-05-04 13:19,Coi Leray,Players,139560

2023-05-04 13:21,SZA,Kill Bill,153946

2023-05-04 13:24,Megan Thee Stallion,Sweetest Pie,201334

2023-05-04 13:28,Doja Cat,Kiss Me More (feat. SZA),208866

2023-05-04 13:31,RAYE,Escapism.,3434

2023-05-04 13:31,Miley Cyrus,Flowers,184451

2023-05-04 13:35,Coi Leray,Players,254830

2023-05-04 13:39,Megan Thee Stallion,Sweetest Pie,201334

2023-05-04 13:41,Doja Cat,Kiss Me More (feat. SZA),148064

2023-05-04 13:41,Megan Thee Stallion,Sweetest Pie,6165

2023-05-04 13:47,Coi Leray,Players,357528

2023-05-04 13:49,Megan Thee Stallion,Sweetest Pie,88425

2023-05-04 14:01,Coi Leray,Players,148403

2023-05-04 14:04,Megan Thee Stallion,Sweetest Pie,201334

2023-05-04 14:08,Doja Cat,Kiss Me More (feat. SZA),208866

2023-05-04 14:11,Miley Cyrus,Flowers,200454

2023-05-04 14:13,PinkPantheress,Boy's a Liar Pt. 2,131013

2023-05-04 14:13,PinkPantheress,Boy's a Liar Pt. 2,533

2023-05-04 14:13,Doja Cat,Woman,5471

2023-05-04 14:13,Doja Cat,Kiss Me More (feat. SZA),448

2023-05-04 14:13,Miley Cyrus,Flowers,1045

2023-05-04 14:13,Megan Thee Stallion,Sweetest Pie,490

2023-05-04 14:48,Coi Leray,Players,69026

2023-05-04 14:51,Megan Thee Stallion,Sweetest Pie,201334

2023-05-04 14:55,Doja Cat,Kiss Me More (feat. SZA),208866

2023-05-04 14:58,Miley Cyrus,Flowers,200454

2023-05-04 15:00,PinkPantheress,Boy's a Liar Pt. 2,131013

2023-05-04 15:03,Doja Cat,Woman,172626

2023-05-04 15:06,Ice Spice,Princess Diana (with Nicki Minaj),172125

2023-05-04 15:11,RAYE,Escapism.,272373

2023-05-04 15:14,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945

2023-05-04 15:17,SZA,Kill Bill,153946

2023-05-04 15:20,Sam Smith,Unholy (feat. Kim Petras),156943

2023-05-04 15:23,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),182906

2023-05-04 15:26,Coi Leray,Players,91669

2023-05-04 15:28,Dove Cameron,Breakfast,149890

2023-05-04 15:31,Nicki Minaj,Super Freaky Girl,165625

2023-05-04 15:32,DSL,I GOT ME,9570

2023-05-04 15:34,Coi Leray,Players,139560

2023-05-04 15:37,Megan Thee Stallion,Sweetest Pie,201334

2023-05-04 15:41,Doja Cat,Kiss Me More (feat. SZA),181927

2023-05-04 15:41,Megan Thee Stallion,Sweetest Pie,870

2023-05-04 15:43,Coi Leray,Players,139560

2023-05-04 16:29,Dove Cameron,Breakfast,179078

2023-05-04 16:32,Nicki Minaj,Super Freaky Girl,170977

2023-05-04 16:35,DSL,I GOT ME,182031

2023-05-04 16:38,Dove Cameron,Boyfriend,153000

2023-05-04 16:42,Megan Thee Stallion,Sweetest Pie,21251

2023-05-04 16:44,Beyoncé,ALIEN SUPERSTAR,32853

2023-05-04 16:47,Coi Leray,Players,139560

2023-05-04 16:47,Doja Cat,Kiss Me More (feat. SZA),2229

2023-05-04 16:47,Miley Cyrus,Flowers,1950

2023-05-04 16:47,Megan Thee Stallion,Sweetest Pie,32796

2023-05-04 16:49,PinkPantheress,Boy's a Liar Pt. 2,131013

2023-05-04 16:52,Doja Cat,Woman,172626

2023-05-04 16:55,Ice Spice,Princess Diana (with Nicki Minaj),172125

2023-05-04 16:57,RAYE,Escapism.,108649

2023-05-04 16:59,Coi Leray,Players,139560

2023-05-04 17:01,Beyoncé,ALIEN SUPERSTAR,124418

2023-05-04 17:03,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945

2023-05-04 17:06,SZA,Kill Bill,153946

2023-05-04 17:08,Sam Smith,Unholy (feat. Kim Petras),156943

2023-05-04 17:11,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),182906

2023-05-04 17:14,Dove Cameron,Breakfast,148470

2023-05-04 17:17,Nicki Minaj,Super Freaky Girl,170977

2023-05-04 17:20,DSL,I GOT ME,182031

2023-05-04 17:23,Dove Cameron,Boyfriend,153000

2023-05-04 17:28,Beyoncé,ALIEN SUPERSTAR,215459

2023-05-04 17:33,Taylor Swift,Vigilante Shit,164801

2023-05-04 17:39,Latto,Big Energy,173182

2023-05-04 17:42,DSL,READY SET GO,179832

2023-05-04 17:46,Leah Kate,10 Things I Hate About You,157138

2023-05-04 17:49,GAYLE,abcdefu,168601

2023-05-04 17:52,Mista SaloneBoy,Good Vibes,153400

2023-05-04 17:55,Doja Cat,Need to Know,210560

2023-05-04 18:01,Saweetie,My Type,126446

2023-05-04 18:04,Chlöe,For the Night,205170

2023-05-04 18:07,Doja Cat,Get Into It (Yuh),138293

2023-05-04 18:10,Flo Milli,Conceited,146440

2023-05-04 18:28,Chlöe,Have Mercy,148778

2023-05-04 18:30,DSL,POOF,108095

2023-05-04 18:33,Saweetie,DON'T SAY NOTHIN',187172

2023-05-04 18:38,Destiny's Child,"Bills, Bills, Bills",256026

2023-05-04 18:44,Ariana Grande,7 rings,178626

2023-05-04 18:46,Saweetie,Best Friend (feat. Doja Cat),155883

2023-05-04 18:50,DSL,GIRLS GONE WILD,192000

2023-05-04 18:52,Chlöe,Treat Me,149865

2023-05-04 18:55,Kali Uchis,Moonlight,187557

2023-05-04 19:00,Justine Skye,Collide (feat. Tyga),260169

